call_id,customer_id,phone_number,tower_id,call_type,call_duration_seconds,data_usage_mb,signal_strength_dbm,call_timestamp,call_success,revenue_naira,network_type,roaming
d106f419-cfb9-4779-98a8-d796dcf751bd,CU000158,08091389098,TW0086,SMS,4090.0,4896.49,-72.0,2024-05-03 05:25:34,No,713.06,3g,No
dfad0438-2144-449f-b2a0-a339d8686ed9,CU000264,08068527850,TW0016,SMS,2378.0,4072.74,-66.0,2024-02-29 15:34:28,True,321.29,3g,Yes
a953b379-cb8b-4d69-b5c9-7dcf1216829a,CU000780,08187813974,TW0021,sms,767.0,1788.95,-39.0,2024-03-22 13:36:57,N,411.16,5G,1
ac23b1b8-838a-47ca-ae14-9f4db0996c84,CU001143,08066997458,TW0014,Data,6600.0,2001.32,-87.0,2024-01-30 15:02:13,0,304.98,2G,False
be39edc5-8a46-49ab-aa60-52556e35f845,CU001306,08069766338,TW0095,Data,444.0,1111.7,-36.0,2024-04-30 22:39:18,0,920.76,2G,True
929bd667-293f-4fad-8453-cc32502e3c4c,CU000263,08038258973,TW0039,Data,6297.0,3247.63,-89.0,2024-04-05 14:35:04,1,796.42,4g,No
87cb994e-e9ca-4a11-a47a-49d6e00d4a1b,,07047931802,,data,6743.0,426.04,-84.0,2024-05-25 04:17:13,Yes,730.91,5G,0
1a4a3105-f3c9-4047-a375-ed5474c00e19,CU000607,07085674174,TW0068,data,2792.0,1642.74,-54.0,2024-01-11 13:59:14,True,70.43,4g,1
26847aa7-29e7-4f91-8ddc-1a0a1974ac34,CU001260,08185605983,TW0024,sms,1454.0,4830.34,-91.0,2024-02-15 13:54:44,False,696.26,5G,Yes
45c4e392-f6f6-4140-8043-52cbfac97978,CU000351,07047651021,TW0056,sms,1258.0,,-55.0,2024-05-20 01:46:58,Yes,546.83,3G,Yes
9601690f-dae7-4aa7-9e91-80d806c76a78,CU000157,07081438459,TW0120,voice,6569.0,1870.68,-69.0,2024-05-27 19:39:05,N,533.74,5G,No
6049833f-8b85-4cbb-9d22-ece2823c551c,CU001063,080644207,TW0066,Voice,5384.0,,-64.0,2024-01-14 11:28:25,False,239.72,4G,0
df37d37a-305c-49fd-9ad1-5886ecbc8915,CU000730,09033798423,TW0085,Voice,2212.0,,-55.0,2024-06-03 18:16:11,Y,883.77,5G,False
9d46f454-0468-4aa2-bc09-5c613a58afa5,CU000219,080937100,,Voice,746.0,3549.8,-118.0,2024-05-18 11:18:44,N,436.23,2G,No
527b9502-6ddc-403b-8f15-525487591fb3,CU001316,08153983232,TW0145,Voice,2291.0,4124.31,-60.0,2024-02-08 09:05:38,N,538.28,3G,False
02b71517-fc46-4e13-846b-c3f1eac1edba,CU001345,None,TW0094,SMS,6583.0,3855.23,-75.0,2024-03-28 21:31:29,True,33.92,3G,1
ceabcfb9-f193-4cb3-b973-6225b3e7d874,CU000928,09039874259,TW0088,voice,4838.0,2737.19,,2024-02-26 04:43:20,Y,786.01,2G,0
13b6fc99-cb0d-4598-89db-92706418c3de,,08137732328,INVALID_TW9349,Data,,246.64,-77.0,2024-01-03 21:26:10,1,603.29,3G,False
c2dd744f-4024-49e0-9b1e-3b9dd7fc0d60,CU000391,08062634871,TW0131,voice,1603.0,1328.72,-101.0,2024-01-16 08:54:52,1,307.72,3g,No
ff63e504-18ef-4313-9f07-2d811107972a,CU000179,09098506606,TW0048,data,5480.0,4740.29,-109.0,2024-01-28 17:02:29,Yes,214.4,4G,0
b281d345-79a3-498a-89f5-497dad01ff1a,CU000279,08093369858,TW0012,SMS,5397.0,,-80.0,2024-04-03 04:50:28,N,659.16,4g,0
194955ad-aa01-429f-b54b-029902e95f26,,07015318465,TW0085,sms,1925.0,,-60.0,2024-01-10 16:52:55,0,396.37,4g,False
1dfc57e2-e5e0-481c-8499-2a24ac73627b,CU000573,08174360321,TW0013,data,6716.0,3279.54,-37.0,2024-02-07 09:12:11,1,992.88,4g,False
5dcb1086-4d00-4a3f-8e7a-1c645793d383,,None,TW0020,SMS,4051.0,627.69,-82.0,2024-05-20 05:52:10,N,962.4,4g,False
de9f9c35-51fd-4840-8de2-f963053b70e1,CU000497,080940519,TW0124,voice,3831.0,3415.18,-52.0,2024-06-29 04:21:43,No,571.27,4G,1
1ba71bf4-31a8-46e1-b854-2cc7ad7c4e5e,CU000793,09062977458,TW0128,Voice,,2168.15,-40.0,2024-06-22 14:05:03,Y,146.8,4G,1
13945931-cd4b-4b45-ad58-37dfe49a94ce,CU001035,08032600862,TW0055,data,6972.0,4263.03,-71.0,2024-06-21 22:26:00,1,664.26,5G,No
555c22e6-d228-45ea-a5a5-f353274cb475,CU000487,08186126257,TW0081,sms,4765.0,4260.66,-92.0,2024-03-15 02:49:35,Yes,688.34,3G,No
d6a915c5-e100-47ab-bf94-995ba5a51da8,CU000083,07016513362,TW0082,Voice,7189.0,1358.65,-78.0,2024-05-11 02:47:34,No,662.2,4g,1
ba9b0e17-67a3-4e3a-ac6c-ddf4740929c8,CU001439,08175355056,TW0022,Voice,44.0,3483.45,-81.0,2024-06-01 00:03:19,Y,937.33,4g,True
67b7cc5e-5c99-4e98-b8d1-4b77fce70d5b,CU001020,0771989763,INVALID_TW9730,sms,1180.0,2865.79,-43.0,2024-03-01 05:10:32,False,370.61,2G,Yes
0902a45d-477c-4a55-9b21-22f41bfaa3b9,,0776166727,TW0077,Voice,1144.0,1578.15,-32.0,2024-06-28 23:55:31,No,624.06,3g,0
b467046e-47e7-4998-9f23-6629ceda28e8,CU000627,08061386843,TW0147,Data,4254.0,2543.76,-62.0,2024-04-15 15:23:45,0,735.51,3G,1
a6923d04-5a2b-4043-bd07-35b69043ca34,CU001334,07058557120,TW0136,data,5092.0,1719.97,-88.0,2024-04-15 16:03:23,0,50.45,5G,1
fe38fcb6-a22e-43c3-9109-5a13b88a8132,CU000279,08036983510,TW0082,voice,1158.0,1378.01,-109.0,2024-05-03 22:26:35,Yes,541.66,2G,No
76824bcb-0771-4912-a25f-c4a569e1c427,CU000358,07047542039,TW0078,data,5945.0,117.41,-31.0,2024-01-07 20:02:09,True,113.29,2G,True
ab759034-87bd-498f-95c9-1fb41c3124da,CU001037,08032429000,TW0093,Voice,5639.0,2987.94,-103.0,2024-06-13 10:10:25,False,489.84,4g,0
0a8282de-a9ad-42a2-81cd-94afe7bc3518,,09025151336,INVALID_TW9733,data,4620.0,2199.91,-69.0,2024-01-02 00:03:32,Yes,979.67,4G,False
c9703ed5-8c97-44be-8b3e-83cba49a6083,CU000433,07016104959,TW0003,Data,918.0,3651.72,-42.0,2024-02-24 14:39:09,Y,699.41,3g,0
bdee0fcd-dff0-4431-aba7-2371b52aba4c,CU001415,08063360703,TW0104,data,3363.0,1290.75,-35.0,2024-06-09 14:32:52,N,382.14,3g,False
cd80b166-c96f-468e-9372-81679d0c8abb,CU000653,080121491,TW0078,SMS,3524.0,4681.87,-77.0,2024-04-22 03:26:34,0,772.59,2G,Yes
908cc5b5-6794-4599-862a-8709e41be080,CU001344,08164410441,TW0079,Voice,4240.0,951.2,-79.0,2024-03-26 04:00:52,No,528.63,3g,False
090b240b-88c2-45b9-8000-891039b5ebd7,CU001329,09035406052,TW0004,sms,6735.0,2181.2,-89.0,2024-04-07 04:38:20,True,207.61,3g,True
9ac65df3-2f05-48c6-859c-44c762ebf743,CU000345,None,INVALID_TW9232,voice,6030.0,2563.3,,2024-04-13 05:32:07,True,320.18,4g,False
84a000d4-fd1e-4b75-81e4-1e88e87a294e,CU001468,09031735592,TW0014,voice,4091.0,108.25,,2024-05-24 00:29:29,1,350.61,2G,False
1681aac4-75a9-4c36-86a1-8c445f310e73,CU001196,08182846755,INVALID_TW9559,SMS,5191.0,6.13,-95.0,2024-05-10 02:43:41,False,512.97,5G,False
3bed0ca2-b851-430a-a699-8cea1b08c1ed,CU000170,08162429208,TW0050,Data,3542.0,947.41,-106.0,2024-01-30 21:04:47,N,550.1,4g,1
9e2e81e1-0868-4aa8-a2ba-e5ec0adc16d3,CU000254,0774589117,TW0101,SMS,3547.0,,-86.0,2024-01-08 22:58:44,N,967.65,4G,True
c8cfee02-c0a5-4071-b4d9-8385c3d691b2,CU001354,08069778800,TW0143,data,,2828.18,-200.0,2024-03-07 15:11:06,N,666.88,4g,0
5854e1d7-25f7-41de-8cd8-d181b62456db,CU000930,08131463407,TW0040,Data,1265.0,1701.29,-40.0,2024-02-22 13:10:20,0,617.69,5G,True
92079271-8ca0-4418-8dff-226541a4c101,CU001205,07043371355,TW0038,SMS,44.0,1708.04,-97.0,2024-02-09 21:43:05,True,357.09,2G,1
49e95426-f8ae-4d1c-ae29-40ed73685e2e,CU001162,08067061717,,sms,1024.0,4716.08,,2024-05-28 01:14:33,False,101.39,3G,False
3371007f-91d8-4295-9259-036d3047602d,CU000060,0772483561,TW0006,sms,,4786.63,-99.0,2024-04-12 09:53:18,Y,605.6,4g,True
d6b8d55b-66bd-40ff-8408-b22571e00cbb,CU001183,08176981200,,voice,3626.0,4152.14,-34.0,2024-05-09 08:37:10,0,330.34,3g,0
9d89a0b0-019a-46c8-915e-964413fb901b,CU001367,09033798423,TW0125,Voice,445.0,4266.93,-48.0,2024-05-05 03:06:57,False,626.3,5G,No
59dd450e-84ac-4968-b5c1-a3e7b441dd61,CU000151,09057669492,TW0027,data,2568.0,1607.77,-34.0,2024-03-16 17:16:38,False,125.44,4g,False
5c093b90-6340-45d7-aeb0-8fffacdccfc5,CU000168,07044332402,TW0047,data,4227.0,3101.22,-42.0,2024-03-16 17:59:36,0,648.72,2G,No
de4a3fd0-1e2b-4b90-b4a0-0e0989bc20af,CU000292,07049734885,TW0121,SMS,3097.0,2576.49,-79.0,2024-01-06 03:05:17,Y,926.24,4G,False
98b4819d-d54e-41b6-a685-4b9ab9d67745,CU000117,07057400259,TW0081,data,3671.0,4215.44,-36.0,2024-01-06 16:08:17,Yes,8.02,3G,0
7640a9be-1e77-43bb-8646-8cd4abef5ff6,CU000085,08169728885,TW0044,Data,2179.0,4645.89,-83.0,2024-02-02 06:07:12,1,356.74,3G,True
ead438f8-380d-4c98-a80d-87e47e472cfb,CU001488,08187054097,TW0071,Voice,111.0,1843.82,-35.0,2024-02-02 13:37:14,Yes,575.43,5G,True
3c625728-3777-4f3a-8530-31cc47674367,CU001282,09091250389,TW0065,data,4125.0,2362.74,-78.0,2024-02-08 06:56:56,N,80.38,4G,False
4ac00361-8c63-441b-becc-18825386470f,CU000230,08156985046,TW0107,Voice,2276.0,523.2,-68.0,2024-04-27 18:54:26,N,222.74,4G,0
9cbe300b-3973-40ef-a747-729b226e6d6d,CU001151,08064160400,TW0027,sms,5708.0,4866.8,-88.0,2024-04-28 11:17:06,No,454.23,5G,True
a17e17f1-5405-4e81-ae5f-e597a6ab9646,CU000473,08179475662,TW0144,SMS,5728.0,298.8,-56.0,2024-04-18 07:57:41,1,710.93,5G,1
17b38c54-217f-4e2d-beaa-932d3865a00e,CU000672,08016517633,TW0128,sms,4597.0,4934.17,-47.0,2024-03-03 04:47:32,True,769.49,2G,1
5a3df8d0-c1e3-4e50-95b4-37f253743195,CU000900,08092017387,INVALID_TW9289,Data,188.0,2446.5,-84.0,2024-05-08 07:27:42,True,441.75,5G,1
b8b773cb-e191-49cc-a969-f4acc62b5116,CU001439,08096488650,,voice,-2058.0,4291.35,-88.0,2024-04-15 12:45:25,No,960.8,5G,Yes
b58cdb6a-461f-4b31-9a53-b2ba1dfba4db,CU001406,08031857930,TW0145,data,33.0,4625.54,-85.0,2024-04-11 13:47:06,1,809.0,5G,True
46ba8d55-f79f-4e9f-ac84-367b55ef766e,CU000809,080320261,TW0085,Voice,212.0,4894.16,-41.0,2024-06-14 16:38:06,True,865.12,3g,True
cbb2aa04-4b6e-4abe-a8b0-83e2beca1679,CU000177,07012450419,TW0008,Data,6496.0,2005.07,-54.0,2024-02-25 07:11:30,N,47.21,5G,True
5acf7a46-cebd-4bd4-8ed2-befc4a574b2a,CU001318,08086166228,TW0039,voice,2797.0,1584.83,-51.0,2024-04-30 18:31:46,No,137.49,4G,False
0643c411-a60a-4688-8afb-c6f7f47e11f3,CU000547,0771989763,TW0031,sms,7090.0,,-72.0,2024-02-25 14:23:50,Yes,562.87,2G,Yes
12d89302-4883-40b0-b7fb-e466eafb0f09,CU001456,08038892606,TW0031,sms,84.0,2761.88,-61.0,2024-06-13 06:37:08,Y,825.0,5G,No
485e2b3f-d435-4284-93d2-45e19a3d8979,CU001086,08151144667,TW0131,Data,3869.0,953.5,-92.0,2024-06-29 15:22:06,Yes,565.36,5G,No
14180818-f60e-4724-8292-75a105f03b16,CU000995,08057569331,TW0040,voice,781.0,149.17,-109.0,2024-05-29 12:43:26,False,185.06,4g,0
461a0fbd-97b1-48a2-b2c3-160d504d57db,CU001066,None,TW0077,Voice,6511.0,3659.56,-64.0,2024-06-12 09:36:05,Y,664.69,5G,0
c8b6bfe2-2af6-4bcb-979a-e0583b5fc2d4,,08073779384,INVALID_TW9154,sms,4070.0,4444.51,-102.0,2024-01-03 10:38:27,True,814.04,5G,Yes
3375d95e-122f-4341-96f3-2aba4226a851,CU001399,08156105303,TW0089,data,1732.0,2186.38,-31.0,2024-05-31 03:55:21,1,574.08,4g,Yes
5bc8953f-49c7-4143-b38a-70ec78d4a2f4,CU001042,08133452756,TW0116,Voice,6672.0,3677.23,-55.0,2024-02-05 05:23:56,Yes,483.75,4G,No
5775ba7c-c0cb-486f-b95d-ae15eeda7ce3,CU001103,07054969452,INVALID_TW9201,data,2337.0,2934.94,-85.0,2024-02-19 15:55:43,True,332.74,3g,No
49790ebf-a06b-4aeb-bd74-badcccf39df4,CU000461,08099675882,TW0147,data,7158.0,4201.06,-44.0,2024-04-02 16:30:33,No,159.59,3g,False
a4fed891-41c9-4406-bc0f-24b88d33985b,CU001156,07054294552,,SMS,7170.0,3553.03,-61.0,2024-02-01 12:46:04,0,125.69,3g,1
f841594d-9467-4ba8-a9d6-7e07cc80fee8,CU001229,08168719445,INVALID_TW9046,voice,,2609.61,-60.0,2024-03-05 12:42:17,False,965.53,2G,False
063c89ca-e841-4cec-8a18-a1f97b4b9925,CU000360,09063470026,TW0109,sms,5116.0,2548.75,-38.0,2024-04-10 09:12:30,N,857.3,2G,True
612056fe-13af-45bf-9788-c4b241f91ff3,CU001421,08135376542,,sms,699.0,1566.07,-41.0,2024-06-13 17:06:35,1,53.45,4G,True
7baa16f5-ac4f-4c3c-8b26-fda5f0202483,CU000851,07017906443,TW0036,voice,4805.0,4248.81,-88.0,2024-06-28 13:56:13,False,309.56,4g,No
7955fd28-b58f-46d3-a5bf-320df5f9fc6f,CU000161,080212048,INVALID_TW9760,data,2976.0,3529.87,-80.0,2024-02-20 12:16:42,True,450.09,4g,1
0b54e2b1-49c3-4fa4-bdbc-aee279790137,CU001009,07055125381,INVALID_TW9054,SMS,4732.0,1188.31,-98.0,2024-02-16 06:17:43,Yes,876.12,5G,0
58346fd0-6277-41b0-9056-9c15fe427dcb,CU000334,080759206,TW0061,SMS,741.0,2999.83,,2024-04-12 15:57:57,False,830.48,4g,0
0705cf4b-ed73-4a4d-ba52-5454d6f25197,CU001085,07087171594,TW0053,data,6365.0,2369.45,-68.0,2024-06-19 22:39:11,0,186.26,3g,False
cf261adf-3f84-4db7-b66e-3a2c1182736f,CU000085,+2348066099080,TW0137,sms,247.0,,,2024-06-17 18:40:54,N,775.73,4G,1
e6e66087-764a-41d6-8583-bc78a8527937,CU000739,08067394795,TW0071,SMS,1046.0,3168.85,,2024-04-16 03:17:19,1,664.02,4g,1
da96a31e-5aac-4a40-9e61-729585f58d99,CU000192,09066053211,TW0139,voice,6248.0,1443.87,-36.0,2024-01-11 19:09:32,N,348.26,4G,Yes
bdbbf00c-f8c8-4c3b-9984-b7b7c5673f53,CU001422,08175355056,TW0038,sms,6763.0,4512.37,-34.0,2024-05-11 19:30:09,No,102.38,2G,1
65af7948-4368-4248-9ded-96a14d1288b4,CU001119,08030350750,TW0023,Data,4492.0,1846.83,-52.0,2024-05-24 16:47:23,1,109.89,5G,True
725a34bb-dcb7-4b91-8bd0-706857f202ec,CU000755,08178489494,TW0015,SMS,5872.0,2841.86,-97.0,2024-02-13 23:34:38,0,375.86,2G,1
ed96c5f8-0655-4446-830d-b5dd57566b3b,CU000835,07051725078,TW0071,voice,1851.0,1910.18,-96.0,2024-05-27 23:42:21,N,969.2,5G,No
9f5f8498-bc30-4ed1-be51-5af6d3d705b8,CU000006,08172383817,TW0149,sms,1064.0,2561.16,-96.0,2024-05-03 04:57:45,Y,417.51,5G,True
e1412fae-22eb-4594-ade3-7d27cc009efd,,0776555491,TW0142,SMS,4020.0,4361.58,150.0,2024-06-11 15:58:40,0,782.18,3G,No
48803b4c-7cc9-4afc-898b-a4b336632ece,CU001106,None,TW0077,Data,393.0,507.92,-101.0,2024-06-23 16:34:10,Yes,545.28,3G,False
237a0ead-3672-4a24-b8bb-5c9ba034f263,CU001447,09056252223,TW0067,data,4134.0,1316.56,,2024-02-23 12:05:30,Yes,489.26,4g,False
3a9ea8ec-859a-4e46-b207-777dd1c3a8a9,CU001053,08157324261,TW0073,voice,2331.0,3059.58,-83.0,2024-04-28 11:20:25,True,849.15,4g,False
60ade6cd-b559-45e8-aa61-0cab4312724e,CU000656,08132796597,TW0149,data,6249.0,4334.9,-117.0,2024-04-16 01:15:16,False,192.78,4G,1
a8291d4d-350d-4c1c-a651-585a4c196133,CU000730,0771869626,TW0101,Voice,,3967.18,-50.0,2024-04-08 02:12:47,1,612.08,2G,True
25bb01b2-33a8-46b6-a9b6-82780273a74c,CU000366,080838587,TW0137,sms,6479.0,2721.87,-73.0,2024-06-14 22:39:35,1,672.03,4g,Yes
60c83cfc-604d-4051-9e28-17ed753433f3,CU000030,09098513116,TW0082,voice,5130.0,3965.32,,2024-03-01 22:47:11,No,824.0,5G,No
56d2468a-5da2-437b-b4d8-5d5c9b3a3c57,CU001463,08182861588,TW0080,Voice,5504.0,453.27,-86.0,2024-02-03 07:37:06,True,631.57,5G,Yes
3c7522a8-c00f-464a-87b7-6d945308c280,CU000590,08185509601,TW0098,SMS,5431.0,4295.37,-96.0,2024-01-09 22:02:19,True,419.32,4G,Yes
3ac05a21-8499-4c73-aac6-3da1ddbc1859,CU001358,09055739304,TW0119,voice,3524.0,4991.22,-73.0,2024-06-04 19:28:06,Y,600.7,2G,No
36d912ff-bc6b-4078-b2d9-0dc7781d90bf,CU000497,07081929145,TW0075,data,4215.0,3380.91,-91.0,2024-01-08 08:51:16,0,299.24,3g,0
0e70518c-977f-4ebd-a6b4-fb7c6ad4fabb,CU000691,09055850223,TW0070,voice,1010.0,1806.56,-71.0,2024-04-06 18:04:53,False,781.37,4g,Yes
280044fe-3492-4332-85e7-576a8d3b40fa,,09039727843,TW0002,voice,3922.0,4325.41,-42.0,2024-05-06 11:19:39,No,413.36,5G,Yes
c7d26a70-4ff3-48c9-af9a-d5dd7c7b59e8,CU000403,07083079835,TW0119,data,5229.0,2635.61,-94.0,2024-02-22 01:18:20,False,803.71,4G,Yes
c5a1f0dd-f452-4d60-8539-bbf12a7ffeb3,CU001391,09096539355,TW0084,Voice,5910.0,1159.5,-77.0,2024-01-14 16:08:14,N,136.87,4G,False
670e805b-d4a0-45de-abce-6052d5a20990,CU000292,09051165147,,Voice,466.0,603.63,-90.0,2024-01-08 04:18:54,Yes,269.11,4G,Yes
27f18caa-fdf5-4e3b-9b2e-76639d527cb7,,09054608984,TW0051,Data,5182.0,2239.99,-88.0,2024-05-15 08:19:39,0,52.62,4g,0
4130848d-bc6b-4a77-b959-a55ab04b71c2,CU001496,None,TW0051,data,719.0,4535.42,-97.0,2024-02-25 05:25:40,Yes,351.1,5G,True
39487343-9acc-46e9-a8ca-fe95d34c68e1,CU001334,07086201949,INVALID_TW9533,SMS,523.0,3967.13,-82.0,2024-05-04 21:54:03,0,513.37,3G,1
3aab153c-5776-486e-bde8-d1c357e20dbb,CU000464,None,TW0095,data,1847.0,4765.17,-61.0,2024-06-13 13:00:49,0,214.81,5G,True
509ea64a-8bbd-4de1-8427-e8814d930f0f,,07083954349,,SMS,3136.0,4296.55,-108.0,2024-04-27 05:08:36,Y,357.41,3G,True
01190c9e-60b2-4c94-a57d-7616d19b2955,CU000640,0777438163,TW0136,sms,3889.0,4889.22,-54.0,2024-01-28 05:20:54,0,994.49,3g,True
6ccc64a8-a581-43e3-a583-796a47dadc8d,,08068527850,TW0025,data,3708.0,4142.02,-60.0,2024-04-28 05:00:59,N,627.24,3G,Yes
57349445-bd32-46ea-90e4-db4450b1267a,CU000881,08068748721,TW0099,sms,1233.0,2813.95,-69.0,2024-06-05 13:27:29,No,949.22,2G,0
ae3b008d-c4e8-40ff-b595-d3e35cb5eac9,CU000933,08013666354,TW0059,data,6357.0,3891.7,-42.0,2024-02-22 16:21:32,Y,521.07,4g,No
9f2f9c2d-3076-47f7-aff0-e5f6dc4b852b,CU000636,09037280747,TW0094,sms,4402.0,3487.6,-96.0,2024-03-05 18:45:26,Y,186.43,2G,True
3f7e5237-f31a-4081-a69d-7786a752b40b,CU000578,08038892606,TW0094,Voice,3703.0,168.52,-61.0,2024-06-17 20:23:43,Yes,580.93,2G,True
724b72ba-1079-4aca-95c2-a36226401385,CU000029,07059301670,TW0058,voice,780.0,2816.3,-40.0,2024-03-15 18:36:40,1,794.79,3g,Yes
a95f69c4-e3d0-4659-bd54-4e076ede02ed,CU000478,08031720769,TW0041,Voice,1704.0,4337.12,-115.0,2024-04-15 12:13:36,0,366.06,3G,True
99c9853f-6fea-4254-a181-cd83f1cca934,CU000088,08095292319,TW0146,Voice,551.0,3847.11,-94.0,2024-03-20 07:08:23,Y,339.26,3g,1
d0c70c65-8ff1-4f81-b98a-2cc3395d6186,CU000602,0777508433,TW0105,Data,6283.0,1799.4,-45.0,2024-01-02 07:19:29,N,370.54,4G,0
613f3c15-7d77-4702-b6a6-8ea3e31689d8,CU001196,09059780505,TW0051,voice,3106.0,4290.75,-38.0,2024-04-18 18:26:48,No,25.71,4g,Yes
35dbfd49-d70b-47fa-aeb1-deb9a00b1c49,CU000220,09035871762,TW0034,voice,3696.0,218.9,-64.0,2024-05-20 04:03:41,N,252.68,3G,No
3c20eed0-4fdc-4ba1-944b-80d64da57ae7,CU000973,09068610435,TW0118,sms,2509.0,,-31.0,2024-05-23 15:16:42,N,858.91,5G,Yes
248f958d-593d-4724-9431-53860c773f10,CU000958,08188778606,,SMS,349.0,1898.55,-44.0,2024-04-04 09:29:21,0,792.57,5G,No
fdcdee1c-b529-45d1-95d0-44183611d263,CU001274,09091659984,TW0042,sms,825.0,4058.42,-73.0,2024-01-19 16:09:05,No,440.24,4g,Yes
ff8213c1-06c5-44ec-9d21-634819e2ce00,CU000727,08158232780,TW0036,Data,3598.0,4973.04,-79.0,2024-03-11 15:37:00,N,743.28,3g,No
abe05ca2-f7ea-45df-bcaf-2ed300fa958e,CU001375,07052748178,TW0132,SMS,2215.0,491.25,-105.0,2024-04-03 00:25:48,0,717.15,4G,0
b30d9b0c-5e29-49d2-8abd-5013b5564ca1,CU001463,09092727684,TW0135,voice,2119.0,2449.09,-50.0,2024-01-14 01:40:40,True,166.44,3g,True
b1c26f22-1729-4452-93b4-94bc06ac8081,CU000187,07086671770,TW0042,Voice,7073.0,156.64,-65.0,2024-02-04 04:19:29,1,302.53,4G,False
8455083c-5613-4527-acef-e50813c37cfa,CU001349,08179924347,TW0107,sms,2611.0,308.98,-95.0,2024-01-15 10:21:24,Yes,825.63,3G,No
8455083c-5613-4527-acef-e50813c37cfa,CU001349,08179924347,TW0107,sms,2611.0,308.98,-95.0,2024-01-15 10:21:24,Yes,825.63,3G,No
488c9588-c2c7-4971-8e3f-0f7dbd1eced2,,None,TW0137,Data,4924.0,18.57,-36.0,2024-01-24 18:49:41,True,355.0,4G,1
8615c18b-3741-4300-a48a-6a883d505e12,CU000764,07087857925,TW0130,sms,7167.0,4442.23,-113.0,2024-06-15 13:32:36,No,37.15,5G,Yes
807c68f6-636e-4869-b949-34c3a513de56,CU001102,08167803765,TW0028,Voice,2694.0,2821.28,-104.0,2024-05-13 22:24:35,1,552.23,3g,No
80841ace-53c0-4672-bf97-68004c447fd1,CU001164,080577533,TW0141,data,,1546.22,-114.0,2024-03-28 04:31:29,Y,590.22,3g,1
9f999e87-e5ef-400e-80f9-91f677dbd072,CU000588,080343844,TW0032,sms,5009.0,4076.94,-71.0,2024-06-20 03:33:23,0,326.43,4G,False
9b517ae4-26d7-4209-9d6e-07a2d6e2054c,CU000527,09057669492,TW0101,sms,6320.0,4164.9,-81.0,2024-04-11 12:01:28,Y,935.0,4g,True
ba25eaed-eb67-4073-93b8-f4ceb2bedb15,CU001378,08153983232,INVALID_TW9491,Voice,1255.0,,-35.0,2024-03-09 09:02:55,0,860.99,4G,True
7a5e77b9-65a8-4d39-98f1-24fcd6c2c58d,CU001267,09037592622,TW0057,Data,3373.0,1817.59,-91.0,2024-03-17 07:13:19,No,407.62,3G,Yes
7a5e77b9-65a8-4d39-98f1-24fcd6c2c58d,CU001267,09037592622,TW0057,Data,3373.0,1817.59,-91.0,2024-03-17 07:13:19,No,407.62,3G,Yes
6b3a5717-cada-4056-91c6-f5854c12f205,CU001146,09031589684,TW0087,data,7071.0,2101.19,-84.0,2024-05-13 05:19:32,N,293.01,3G,False
7230ec85-203a-4aca-a8cb-58bdd2073a3e,CU000642,08038694948,TW0130,Voice,,420.07,-85.0,2024-01-09 19:18:29,False,572.98,2G,False
c89289ce-e0a4-42bf-a0d9-8026c88ec070,CU000221,09098034286,TW0028,Voice,5622.0,4394.75,-97.0,2024-06-25 20:44:47,0,582.0,3g,0
72f7320c-217f-42f7-9954-53a6172e6e21,CU000981,07018742335,INVALID_TW9762,Voice,6624.0,4786.89,-98.0,2024-01-25 18:37:30,No,915.33,4G,Yes
1ad90b5a-a6f0-4b8f-b141-b3876d545aa9,CU000746,08172275295,TW0137,SMS,,1448.29,-35.0,2024-04-05 11:44:56,No,5.43,4g,True
b131a9e5-be19-4e69-b520-0dcfccbe3b39,CU000753,09094677442,TW0078,Voice,4445.0,420.01,-85.0,2024-03-07 01:12:27,True,123.42,3G,No
b28a8927-27d4-4ff6-a2ea-dcb654235801,INVALID_CU913448,08095595532,TW0118,voice,370.0,4653.9,-119.0,2024-02-03 11:21:10,False,32.98,5G,False
2d61cc71-9703-468e-a452-101bdccc0f80,CU000881,None,TW0109,Data,,710.09,-62.0,2024-05-21 15:02:19,N,401.08,2G,True
7e92f44d-27d4-485b-82d8-aef5f72f95f2,CU000770,08171954291,TW0024,Data,1159.0,4297.94,-96.0,2024-02-27 16:10:30,0,956.39,4G,No
b5950ade-2d45-449d-bb16-fa964ffa30b0,CU000679,0771117006,,voice,4771.0,2587.37,-67.0,2024-02-03 16:15:21,1,190.17,3G,1
c645b563-6efb-4743-b5f7-fd60a77335e5,CU000857,08189206403,TW0133,sms,5337.0,2400.75,-117.0,2024-02-05 07:49:06,0,79.24,3g,1
64114858-068f-4d23-b26f-e9a4d1573e41,CU000128,08033270943,TW0025,sms,2868.0,4307.28,-107.0,2024-04-24 19:18:29,False,303.85,3G,0
035b8546-2005-40f8-aab5-c0f204ba89c6,CU000855,07052775723,TW0096,SMS,4010.0,3856.6,-47.0,2024-03-05 03:18:13,Yes,642.7,5G,Yes
939b2629-6800-40ab-bbf1-36a1b4565ba3,CU000192,07048168054,TW0127,Data,4842.0,2400.68,-119.0,2024-02-22 20:30:02,No,850.71,2G,Yes
98b24cc5-83df-488d-ad96-0d6c869e081e,CU000751,07055523826,TW0044,sms,6364.0,2489.84,0.0,2024-03-04 10:29:05,No,582.83,5G,0
